iter	RMSE
744	0.001471500561
745	0.001471061738
746	0.001470909793
747	0.001470567919
748	0.001470285405
749	0.001469998671
750	0.001469690913
751	0.001469333704
752	0.001468974665
753	0.001468657631
754	0.001468285861
755	0.001467919988
756	0.001467438923
757	0.001467047665
758	0.001466822917
759	0.001466366514
760	0.001466095843
761	0.00146555909
762	0.001465451007
763	0.001465236093
764	0.001464838172
765	0.001464451548
766	0.001464020367
767	0.001463526108
768	0.001463264614
769	0.001463029373
770	0.001462857142
771	0.001462611078
772	0.00146233375
773	0.001462052736
774	0.001461664277
775	0.001461342485
776	0.001461001707
777	0.00146074518
778	0.001460510407
779	0.00146020682
780	0.001459959801
781	0.001459736544
782	0.00145949364
783	0.001459132787
784	0.00145878808
785	0.001458617611
786	0.001458250479
787	0.001457898988
788	0.001457452737
789	0.001456934858
790	0.001456560308
791	0.001456244926
792	0.001455960081
793	0.001455437349
794	0.001455017398
795	0.001454723105
796	0.001454361807
797	0.001454139337
798	0.001453748904
799	0.001453521157
800	0.001453283167
801	0.001453048872
802	0.001452816045
803	0.001452555844
804	0.001452321085
805	0.001451992979
806	0.00145171669
807	0.001451510029
808	0.001451022497
809	0.001450700764
810	0.001450335972
811	0.001450134587
812	0.001449927811
813	0.001449566548
814	0.001449032207
815	0.001448705918
816	0.001448469062
817	0.001448091366
818	0.001447800776
819	0.001447297804
820	0.001447010369
821	0.001446794864
822	0.00144652164
823	0.001446235821
824	0.001445940406
825	0.001445677971
826	0.001445478726
827	0.001445312241
828	0.001444973881
829	0.001444549804
830	0.001444171268
831	0.001444033831
832	0.00144382156
833	0.001443411149
834	0.001443086923
835	0.001442696273
836	0.001442457177
837	0.001442190152
838	0.001441805011
839	0.001441480811
840	0.001441187424
841	0.001440912149
842	0.001440652859
843	0.001440316405
844	0.001440016419
845	0.00143964195
846	0.001439336493
847	0.001438901579
848	0.001438728666
849	0.001438345417
850	0.001438055846
851	0.001437799021
852	0.001437683263
853	0.001437328409
854	0.001436971234
855	0.001436615382
856	0.001436175467
857	0.001435979908
858	0.001435681233
859	0.001435313529
860	0.001434989726
861	0.001434726946
862	0.001434461835
863	0.001434106478
864	0.001433673214
865	0.001433386038
866	0.001433076394
867	0.001432821037
868	0.001432457637
869	0.001432200414
870	0.001431831726
871	0.001431612756
872	0.001431422126
873	0.001431153709
874	0.001430858342
875	0.001430544787
876	0.00143028692
877	0.001430009847
878	0.001429535401
879	0.001429233091
880	0.001429033096
881	0.001428651501
882	0.0014283012
883	0.00142805996
884	0.001427818828
885	0.001427550518
886	0.001427395373
887	0.0014271757
888	0.001426939066
889	0.001426722063
890	0.001426444812
891	0.00142622562
892	0.001425774186
893	0.001425550901
894	0.001425290417
895	0.001425118196
896	0.001424923721
897	0.001424566357
898	0.001424355908
899	0.001424054731
900	0.001423673396
901	0.001423324572
902	0.001423063085
903	0.001422766288
904	0.001422664178
905	0.001422420929
906	0.001422152086
907	0.001421845469
908	0.001421629093
909	0.001421305199
910	0.001421026122
911	0.001420776956
912	0.001420428824
913	0.001420208734
914	0.001419839584
915	0.001419612619
916	0.001419453932
917	0.001419232315
918	0.001419093206
919	0.001418750585
920	0.001418349026
921	0.00141806313
922	0.001417929777
923	0.00141765286
924	0.001417374899
925	0.001417098155
926	0.001416814096
927	0.001416581862
928	0.001416324986
929	0.001416146558
930	0.001415864738
931	0.00141558775
932	0.001415317976
933	0.001415080114
934	0.001414701302
935	0.001414330214
936	0.001413972281
937	0.001413583301
938	0.001413229844
939	0.001413021684
940	0.001412646036
941	0.001412324189
942	0.001412023875
943	0.001411609543
944	0.001411457801
945	0.001411126412
946	0.001410923492
947	0.001410765597
948	0.001410433948
949	0.00141009553
950	0.001409778206
951	0.001409480958
952	0.001409127483
953	0.001408952475
954	0.001408723666
955	0.001408427003
956	0.001408200754
957	0.00140781611
958	0.001407630772
959	0.001407448638
960	0.001407254812
961	0.001406893076
962	0.001406646874
963	0.001406399773
964	0.001406143217
965	0.001405851921
966	0.001405629791
967	0.001405411174
968	0.001405114704
969	0.001404855743
970	0.001404647406
971	0.00140446015
972	0.001404249183
973	0.001403990932
974	0.001403732819
975	0.001403306501
976	0.001402979444
977	0.001402787503
978	0.001402460538
979	0.001402221564
980	0.001401966797
981	0.001401652021
982	0.001401378158
983	0.001401105093
984	0.001400946517
985	0.00140065869
986	0.001400336679
987	0.001400126955
988	0.00139984172
989	0.001399593828
990	0.001399346003
991	0.001398808287
992	0.001398616007
993	0.001398439624
994	0.001398188437
995	0.001398043362
996	0.001397867691
997	0.001397612438
998	0.00139729102
999	0.001397147691
